tcgPlayerId,name,setName,setId,unopenedPrice,lastScrapedAt
"198521","Porygon-Z GX Box","SM - Unified Minds","2464",350,"2026-05-03T12:50:23.923Z"
"198528","Pale Moon GX Box","SM - Unified Minds","2464",400,"2026-08-18T12:17:01.763Z"
"276585","Unbroken Bonds Sleeved Booster Pack Art Bundle [Set of 4]","SM - Unbroken Bonds","2420",379,"2026-08-18T12:17:01.938Z"
"524331","Unbroken Bonds Sleeved Booster Pack","SM - Unbroken Bonds","2420",87.32,"2026-08-18T12:17:01.938Z"
"240189","Unbroken Bonds Single Pack Blister [Wailord]","SM - Unbroken Bonds","2420",120,"2026-08-18T12:17:01.938Z"
"240188","Unbroken Bonds Single Pack Blister [Steelix]","SM - Unbroken Bonds","2420",119.99,"2026-08-18T12:17:01.938Z"
"188413","Unbroken Bonds Single Pack Blister [Pikachu]","SM - Unbroken Bonds","2420",93.06,"2026-08-18T12:17:01.938Z"
"188412","Unbroken Bonds Single Pack Blister [Eevee]","SM - Unbroken Bonds","2420",81.36,"2026-08-18T12:17:01.938Z"
"189823","Unbroken Bonds Prerelease Kit","SM - Unbroken Bonds","2420",324.99,"2026-08-18T12:17:01.938Z"
"188400","Unbroken Bonds Lightning Loop Theme Deck - [Zeraora]","SM - Unbroken Bonds","2420",24.74,"2026-08-18T12:17:01.938Z"
"267045","Unbroken Bonds Booster Pack Art Bundle [Set of 4]","SM - Unbroken Bonds","2420",237,"2026-08-18T12:17:01.938Z"
"185718","Unbroken Bonds Booster Pack","SM - Unbroken Bonds","2420",66.88,"2026-08-18T12:17:01.938Z"
"185717","Unbroken Bonds Booster Box","SM - Unbroken Bonds","2420",2548.16,"2026-08-18T12:17:01.938Z"
"188399","Unbroken Bonds Battle Minds Theme Deck - [Mewtwo]","SM - Unbroken Bonds","2420",29.75,"2026-08-18T12:17:01.938Z"
"232315","Unbroken Bonds 3 Pack Hanger Box","SM - Unbroken Bonds","2420",249.48,"2026-08-18T12:17:01.938Z"
"188411","Unbroken Bonds 3 Pack Blister [Typhlosion]","SM - Unbroken Bonds","2420",244.34,"2026-08-18T12:17:01.938Z"
"188410","Unbroken Bonds 3 Pack Blister [Sceptile]","SM - Unbroken Bonds","2420",246.16,"2026-08-18T12:17:01.938Z"
"194597","Reshiram & Charizard GX Figure Collection","SM - Unbroken Bonds","2420",783.33,"2026-08-18T12:17:01.938Z"
"192083","Kangaskhan GX Box","SM - Unbroken Bonds","2420",250,"2026-02-20T01:50:22.049Z"
"192230","Blastoise GX Premium Collection","SM - Unbroken Bonds","2420",410,"2026-08-18T12:17:01.938Z"
"189658","Alolan Marowak GX Box","SM - Unbroken Bonds","2420",587,"2026-04-27T12:34:59.934Z"
"190324","Detective Pikachu: Mewtwo GX Case File","Detective Pikachu","2409",168.83,"2026-08-18T12:17:02.086Z"
"185243","Detective Pikachu: Greninja GX Case File","Detective Pikachu","2409",153.85,"2026-08-18T12:17:02.086Z"
"185244","Detective Pikachu: Collector Chest","Detective Pikachu","2409",372.33,"2026-08-18T12:17:02.086Z"
"237678","Detective Pikachu: Charizard GX Special Case File","Detective Pikachu","2409",499.99,"2026-08-18T12:17:02.086Z"
"185242","Detective Pikachu: Charizard GX Case File","Detective Pikachu","2409",196.3,"2026-08-18T12:17:02.086Z"
"264258","Detective Pikachu Two Pack Blister","Detective Pikachu","2409",38,"2026-07-28T00:27:26.859Z"
"502478","Detective Pikachu Tin [Mewtwo]","Detective Pikachu","2409",139.46,"2026-08-18T12:17:02.086Z"
"502477","Detective Pikachu Tin [Charizard]","Detective Pikachu","2409",152.61,"2026-08-18T12:17:02.086Z"
"189810","Detective Pikachu Special Promo Booster Pack","Detective Pikachu","2409",19.7,"2026-08-18T12:17:02.086Z"
"190325","Detective Pikachu Special Case File - 3 Pack Booster Blister","Detective Pikachu","2409",99.32,"2026-08-18T12:17:02.086Z"
"197563","Detective Pikachu On the Case Figure Collection","Detective Pikachu","2409",286.32,"2026-08-18T12:17:02.086Z"
"185245","Detective Pikachu Case File","Detective Pikachu","2409",81.51,"2026-08-18T12:17:02.086Z"
"187239","Detective Pikachu Booster Pack","Detective Pikachu","2409",22.43,"2026-08-18T12:17:02.086Z"
"181693","Towering Splash GX Box","SM - Team Up","2377",1099.99,"2026-06-01T18:06:58.191Z"
"181706","Team Up Theme Deck - ""Torrential Cannon"" [Blastoise]","SM - Team Up","2377",67.2,"2026-08-18T12:17:02.156Z"
"181705","Team Up Theme Deck - ""Relentless Flame"" [Charizard]","SM - Team Up","2377",74.75,"2026-08-18T12:17:02.156Z"
"276584","Team Up Sleeved Booster Pack Art Bundle [Set of 4]","SM - Team Up","2377",1204.5,"2026-08-18T12:17:02.156Z"
"524330","Team Up Sleeved Booster Pack","SM - Team Up","2377",328.72,"2026-08-18T12:17:02.156Z"
"181703","Team Up Single Pack Blister [Pikachu]","SM - Team Up","2377",419.11,"2026-08-18T12:17:02.156Z"
"181702","Team Up Single Pack Blister [Mimikyu]","SM - Team Up","2377",306.98,"2026-08-18T12:17:02.156Z"
"183975","Team Up Prerelease Kit","SM - Team Up","2377",1149.99,"2026-08-18T12:17:02.156Z"
"624522","Team Up Premium Checklane Blister [Raichu]","SM - Team Up","2377",750,"2026-08-18T12:17:02.156Z"
"624521","Team Up Premium Checklane Blister [Gyarados]","SM - Team Up","2377",750,"2026-08-18T12:17:02.156Z"
"181704","Team Up Elite Trainer Box","SM - Team Up","2377",4000,"2026-08-18T12:17:02.156Z"
"267044","Team Up Booster Pack Art Bundle [Set of 4]","SM - Team Up","2377",1000,"2026-08-18T12:17:02.156Z"
"181699","Team Up Booster Pack","SM - Team Up","2377",286.92,"2026-08-18T12:17:02.156Z"
"181698","Team Up Booster Box","SM - Team Up","2377",11481.67,"2026-08-18T12:17:02.156Z"
"690691","Team Up - Mini Booster Pack","SM - Team Up","2377",53.49,"2026-08-18T12:17:02.156Z"
"185259","TAG TEAM Tin [Set of 3]","SM - Team Up","2377",2199.95,"2026-08-18T12:17:02.156Z"
"185258","TAG TEAM Tin [Pikachu & Zekrom GX]","SM - Team Up","2377",701,"2026-08-18T12:17:02.156Z"
"185257","TAG TEAM Tin [Eevee & Snorlax GX]","SM - Team Up","2377",629.89,"2026-08-18T12:17:02.156Z"
"185256","TAG TEAM Tin [Celebi & Venusaur GX]","SM - Team Up","2377",600.99,"2026-08-18T12:17:02.156Z"
"595411","TAG TEAM Tin Case","SM - Team Up","2377",5399.95,"2026-08-18T12:17:02.156Z"
"185246","Melmetal GX Box","SM - Team Up","2377",950,"2026-08-18T12:17:02.156Z"
"181710","Vaporeon GX Special Collection","SM - Lost Thunder","2328",330,"2026-05-27T14:45:24.879Z"
"177528","Lost Thunder Theme Deck - ""Storm Caller"" [Raikou]","SM - Lost Thunder","2328",28.99,"2026-07-31T00:11:24.844Z"
"177527","Lost Thunder Theme Deck - ""Blazing Volcano"" [Entei]","SM - Lost Thunder","2328",33.5,"2026-08-18T12:17:02.344Z"
"276583","Lost Thunder Sleeved Booster Pack Art Bundle [Set of 4]","SM - Lost Thunder","2328",199.99,"2026-07-10T00:59:02.880Z"
"177907","Lost Thunder Single Pack Blister [Rowlett]","SM - Lost Thunder","2328",60,"2026-07-16T10:14:28.438Z"
"175511","Lost Thunder Elite Trainer Box","SM - Lost Thunder","2328",681.95,"2026-08-18T12:17:02.344Z"
"179423","Lost Thunder Build & Battle Box","SM - Lost Thunder","2328",180.28,"2026-08-18T12:17:02.344Z"
"267043","Lost Thunder Booster Pack Art Bundle [Set of 4]","SM - Lost Thunder","2328",199.48,"2026-08-18T12:17:02.344Z"
"175510","Lost Thunder Booster Pack","SM - Lost Thunder","2328",57.41,"2026-08-18T12:17:02.344Z"
"175509","Lost Thunder Booster Box","SM - Lost Thunder","2328",1465.84,"2026-08-18T12:17:02.344Z"
"177904","Lost Thunder 3 Pack Blister [Altaria]","SM - Lost Thunder","2328",210,"2026-08-18T12:17:02.344Z"
"181709","Jolteon GX Special Collection","SM - Lost Thunder","2328",240,"2026-04-02T01:48:58.415Z"
"181707","Island Guardians GX Premium Pin Collection","SM - Lost Thunder","2328",370,"2026-04-27T12:35:03.767Z"
"177864","Island Guardians GX Premium Collection","SM - Lost Thunder","2328",370.96,"2026-01-22T01:42:49.056Z"
"180518","Fall 2018 Collector Chest","SM - Lost Thunder","2328",172.99,"2026-03-09T09:37:41.041Z"
"179033","Legends of Unova GX Premium Collection","Dragon Majesty","2295",345,"2026-03-26T00:02:14.593Z"
"175560","Dragon Majesty Super-Premium Collection","Dragon Majesty","2295",1699.99,"2026-08-18T12:17:02.359Z"
"180522","Dragon Majesty Special Collection: Salamence GX","Dragon Majesty","2295",414.98,"2026-06-01T18:06:58.343Z"
"175062","Dragon Majesty Pin Collection [Latias]","Dragon Majesty","2295",399,"2026-08-18T12:17:02.359Z"
"173393","Dragon Majesty Elite Trainer Box","Dragon Majesty","2295",1367.99,"2026-08-18T12:17:02.359Z"
"173392","Dragon Majesty Booster Pack","Dragon Majesty","2295",98.27,"2026-08-18T12:17:02.359Z"
"175559","Lunala GX Box","SM - Celestial Storm","2278",289.85,"2026-08-18T12:17:02.404Z"
"175557","Evolution Celebration Tin [Sylveon GX]","SM - Celestial Storm","2278",148.24,"2026-08-18T12:17:02.404Z"
"175562","Evolution Celebration Tin [Set of 3]","SM - Celestial Storm","2278",324.99,"2026-04-02T01:49:20.793Z"
"175556","Evolution Celebration Tin [Leafeon GX]","SM - Celestial Storm","2278",148.31,"2026-08-18T12:17:02.404Z"
"175555","Evolution Celebration Tin [Glaceon GX]","SM - Celestial Storm","2278",144.87,"2026-08-18T12:17:02.404Z"
"170278","Celestial Storm Theme Deck - ""Leaf Charge"" [Sceptile]","SM - Celestial Storm","2278",46.99,"2026-08-18T12:17:02.404Z"
"170279","Celestial Storm Theme Deck - ""Hydro Fury"" [Swampert]","SM - Celestial Storm","2278",50.91,"2026-08-18T12:17:02.404Z"
"276582","Celestial Storm Sleeved Booster Pack Art Bundle [Set of 4]","SM - Celestial Storm","2278",350,"2026-07-21T19:47:16.542Z"
"177899","Celestial Storm Single Pack Blister [Tapu Fini]","SM - Celestial Storm","2278",90.98,"2026-08-18T12:17:02.404Z"
"177898","Celestial Storm Single Pack Blister [Tapu Bulu]","SM - Celestial Storm","2278",89.99,"2026-08-18T12:17:02.404Z"
"170277","Celestial Storm Elite Trainer Box","SM - Celestial Storm","2278",1961.95,"2026-08-18T12:17:02.404Z"
"170280","Celestial Storm Build & Battle Box","SM - Celestial Storm","2278",252.99,"2026-08-18T12:17:02.404Z"
"267042","Celestial Storm Booster Pack Art Bundle [Set of 4]","SM - Celestial Storm","2278",289.5,"2026-08-18T12:17:02.404Z"
"170274","Celestial Storm Booster Pack","SM - Celestial Storm","2278",58.86,"2026-08-18T12:17:02.404Z"
"170273","Celestial Storm Booster Box","SM - Celestial Storm","2278",2463.87,"2026-08-18T12:17:02.404Z"
"170275","Celestial Storm 3 Pack Booster Blister [Tapu Koko]","SM - Celestial Storm","2278",159.95,"2026-08-18T12:17:02.404Z"
"696638","2025 World Championship Deck: Yuyu Okita (JP Raging Bolt)","World Championship Decks","2282",23.44,"2026-08-18T12:17:02.448Z"
"696636","2025 World Championship Deck: Riley McKay (Flutter Devo Gardevoir)","World Championship Decks","2282",27.47,"2026-08-18T12:17:02.448Z"
"696637","2025 World Championship Deck: Liao Fu Guan (Joltdengo)","World Championship Decks","2282",24.37,"2026-08-18T12:17:02.448Z"
"696639","2025 World Championship Deck: Jose Cruz Galindo-Resendiz (Pult Bomb)","World Championship Decks","2282",25,"2026-08-18T12:17:02.448Z"
"696640","2025 World Championship Deck Display","World Championship Decks","2282",150.81,"2026-08-18T12:17:02.448Z"
"616301","2024 World Championship Deck: Sakuya Ota (Ancient Toolbox)","World Championship Decks","2282",14.4,"2026-08-18T12:17:02.448Z"
"616302","2024 World Championship Deck: Jesse Parker (The 'Don)","World Championship Decks","2282",21.02,"2026-08-18T12:17:02.448Z"
"616299","2024 World Championship Deck: Fernando Cifuentes (Crushing Thorn)","World Championship Decks","2282",17.03,"2026-08-18T12:17:02.448Z"
"616300","2024 World Championship Deck: Evan Pavelski (Regidrago VSTAR)","World Championship Decks","2282",20.44,"2026-08-18T12:17:02.448Z"
"532029","2023 World Championship Deck: Vance Kelley (Mew's Revenge)","World Championship Decks","2282",35.71,"2026-08-18T12:17:02.448Z"
"532030","2023 World Championship Deck: Tord Reklev (Psychic Elegance)","World Championship Decks","2282",18.67,"2026-08-18T12:17:02.448Z"
"532031","2023 World Championship Deck: Shao Tong Yen (Lost Box Kyogre)","World Championship Decks","2282",22.93,"2026-08-18T12:17:02.448Z"
"532028","2023 World Championship Deck: Gabriel Fernandez (Colorless Lugia)","World Championship Decks","2282",33.83,"2026-08-18T12:17:02.448Z"
"532027","2023 World Championship Deck [Set of 4]","World Championship Decks","2282",78.94,"2026-08-18T12:17:02.448Z"
"475659","2022 World Championship Deck: Sebastian Lashmet (Cheryl Again)","World Championship Decks","2282",19.25,"2026-08-18T12:17:02.448Z"
"475658","2022 World Championship Deck: Rikuto Ohashi (Ice Rider Palkia)","World Championship Decks","2282",18.65,"2026-08-18T12:17:02.448Z"
"475657","2022 World Championship Deck: Ondrej Skubal (ADP)","World Championship Decks","2282",33.06,"2026-08-18T12:17:02.448Z"
"475656","2022 World Championship Deck: Andre Chiasson (The Shape of Mew)","World Championship Decks","2282",29.05,"2026-08-18T12:17:02.448Z"
"477232","2022 World Championship Deck [Set of 4]","World Championship Decks","2282",98.13,"2026-08-18T12:17:02.448Z"
"200136","2019 World Championship Deck: Shintaro Ito (Mind Blown)","World Championship Decks","2282",78.99,"2026-03-30T17:24:03.047Z"
"200137","2019 World Championship Deck: Kaya Lichtleitner (Fire Box)","World Championship Decks","2282",94.95,"2026-08-18T12:17:02.448Z"
"200138","2019 World Championship Deck: Haruki Miyamoto (Pikarom Judge)","World Championship Decks","2282",99.97,"2026-08-18T12:17:02.448Z"
"175266","2017 World Championship Deck: Zachary Bokhari (Ice Path FTW)","World Championship Decks","2282",53.49,"2026-08-18T12:17:02.448Z"
"175265","2017 World Championship Deck: Naoto Suzuki (Golisodor)","World Championship Decks","2282",37,"2026-08-18T12:17:02.448Z"
"175268","2017 World Championship Deck: Kabu Fukase (Samurai Sniper)","World Championship Decks","2282",32.36,"2026-08-18T12:17:02.448Z"
"175267","2017 World Championship Deck: Diego Cassiraga (Infinite Force)","World Championship Decks","2282",53.97,"2026-08-18T12:17:02.448Z"
"170459","2016 World Championship Deck: Shunto Sadahiro (Black Dragon)","World Championship Decks","2282",69.95,"2026-02-13T18:22:14.224Z"
"170456","2016 World Championship Deck: Shintaro Ito (Magical Symphony)","World Championship Decks","2282",79.95,"2026-02-15T09:10:05.933Z"
"170458","2016 World Championship Deck: Jesper Eriksen (Bebe Deck)","World Championship Decks","2282",25,"2026-03-30T17:24:03.047Z"
"170457","2016 World Championship Deck: Cody Walinski (Ninja Blitz)","World Championship Decks","2282",99.99,"2026-08-18T12:17:02.448Z"
"169414","Forces of Nature GX Premium Collection","SM - Forbidden Light","2209",265,"2026-08-18T12:17:02.493Z"
"164306","Forbidden Light Theme Deck - ""Twilight Rogue"" [Lycanroc]","SM - Forbidden Light","2209",24.95,"2026-08-18T12:17:02.493Z"
"164305","Forbidden Light Theme Deck - ""Tropical Takedown"" [Alolan Exeggutor]","SM - Forbidden Light","2209",22.75,"2026-08-18T12:17:02.493Z"
"164300","Forbidden Light Sleeved Booster Pack","SM - Forbidden Light","2209",59.99,"2026-01-25T06:02:51.088Z"
"164302","Forbidden Light Single Pack Blister [Rockruff]","SM - Forbidden Light","2209",65,"2026-08-18T12:17:02.493Z"
"164301","Forbidden Light Single Pack Blister [Exeggcute]","SM - Forbidden Light","2209",72,"2026-08-18T12:17:02.493Z"
"166413","Forbidden Light Prerelease Kit","SM - Forbidden Light","2209",156.62,"2026-08-18T12:17:02.493Z"
"164303","Forbidden Light Elite Trainer Box","SM - Forbidden Light","2209",678.49,"2026-08-18T12:17:02.493Z"
"267041","Forbidden Light Booster Pack Art Bundle [Set of 4]","SM - Forbidden Light","2209",134.69,"2026-08-18T12:17:02.493Z"
"164297","Forbidden Light Booster Pack","SM - Forbidden Light","2209",44.62,"2026-08-18T12:17:02.493Z"
"164296","Forbidden Light Booster Box","SM - Forbidden Light","2209",1647.98,"2026-08-18T12:17:02.493Z"
"641117","Forbidden Light 3-Card Booster Pack","SM - Forbidden Light","2209",10.3,"2026-08-18T12:17:02.493Z"
"164315","Dusk Mane Necrozma Premium Collection","SM - Forbidden Light","2209",289.99,"2026-08-18T12:17:02.493Z"
"246415","Dusk Mane Necrozma Box","SM - Forbidden Light","2209",169,"2026-08-18T12:17:02.493Z"
"164314","Dawn Wings Necrozma Premium Collection","SM - Forbidden Light","2209",239.99,"2026-08-18T12:17:02.493Z"
"246414","Dawn Wings Necrozma Box","SM - Forbidden Light","2209",167.5,"2026-08-18T12:17:02.493Z"
"253837","Sun & Moon Trainer Kit: Alolan Sandslash & Alolan Ninetales Display","SM Trainer Kit: Alolan Sandslash & Alolan Ninetales","2208",220,"2026-08-18T12:17:02.485Z"
"162111","Sun & Moon Trainer Kit: Alolan Sandslash & Alolan Ninetales","SM Trainer Kit: Alolan Sandslash & Alolan Ninetales","2208",60.72,"2026-08-18T12:17:02.485Z"
"155665","Ultra Prism Theme Deck - ""Mach Strike"" [Garchomp]","SM - Ultra Prism","2178",36.61,"2026-08-18T12:17:02.599Z"
"155666","Ultra Prism Theme Deck - ""Imperial Command"" [Empoleon]","SM - Ultra Prism","2178",39.95,"2026-08-18T12:17:02.599Z"
"162040","Ultra Prism Single Pack Blister [Kirlia]","SM - Ultra Prism","2178",86.48,"2026-08-18T12:17:02.599Z"
"162039","Ultra Prism Single Pack Blister [Alolan Sandshrew]","SM - Ultra Prism","2178",80,"2026-08-18T12:17:02.599Z"
"158254","Ultra Prism Prerelease Kit","SM - Ultra Prism","2178",344.99,"2026-08-18T12:17:02.599Z"
"155664","Ultra Prism Elite Trainer Box [Dusk Mane Necrozma]","SM - Ultra Prism","2178",728.97,"2026-08-18T12:17:02.599Z"
"155663","Ultra Prism Elite Trainer Box [Dawn Wings Necrozma]","SM - Ultra Prism","2178",711.99,"2026-08-18T12:17:02.599Z"
"267040","Ultra Prism Booster Pack Art Bundle [Set of 4]","SM - Ultra Prism","2178",199.99,"2026-08-18T12:17:02.599Z"
"155662","Ultra Prism Booster Pack","SM - Ultra Prism","2178",46.8,"2026-08-18T12:17:02.599Z"
"155661","Ultra Prism Booster Box","SM - Ultra Prism","2178",1466.66,"2026-08-18T12:17:02.599Z"
"232314","Ultra Prism 3 Pack Hanger Box","SM - Ultra Prism","2178",139.98,"2026-08-18T12:17:02.599Z"
"162038","Ultra Prism 3 Pack Blister [Porygon-Z]","SM - Ultra Prism","2178",141.46,"2026-08-18T12:17:02.599Z"
"162037","Ultra Prism 3 Pack Blister [Alolan Vulpix]","SM - Ultra Prism","2178",152.49,"2026-08-18T12:17:02.599Z"
"162044","Spring 2018 Collector's Chest Tin","SM - Ultra Prism","2178",250,"2026-06-26T14:42:43.575Z"
"162045","Necrozma Prism Tin [Dusk Mane Necrozma GX]","SM - Ultra Prism","2178",224.99,"2026-08-18T12:17:02.599Z"
"164232","Legends of Johto GX Premium Collection Box","SM - Ultra Prism","2178",325.93,"2026-08-18T12:17:02.599Z"
"186105","Charmander Sidekick Collection","SM - Ultra Prism","2178",250,"2026-08-18T12:17:02.599Z"
"149375","Ultra Beasts GX Premium Collection [Pheromosa GX & Celesteela GX]","SM - Crimson Invasion","2071",353.99,"2026-08-18T12:17:02.637Z"
"149376","Ultra Beasts GX Premium Collection [Buzzwole GX & Xurkitree GX]","SM - Crimson Invasion","2071",275,"2026-08-18T12:17:02.637Z"
"152601","Silvally Figure Collection","SM - Crimson Invasion","2071",265.99,"2026-08-18T12:17:02.637Z"
"152598","Shiny Silvally GX Box","SM - Crimson Invasion","2071",68,"2026-08-18T12:17:02.637Z"
"166409","Pikachu Sidekick Collection","SM - Crimson Invasion","2071",201.25,"2026-08-18T12:17:02.637Z"
"166410","Mimikyu Sidekick Collection","SM - Crimson Invasion","2071",157.74,"2026-08-18T12:17:02.637Z"
"152602","Marshadow Figure Collection","SM - Crimson Invasion","2071",249.98,"2026-06-03T06:19:37.316Z"
"149380","Crimson Invasion Theme Deck - ""Destruction Fang"" [Hydreigon]","SM - Crimson Invasion","2071",29.73,"2026-08-18T12:17:02.637Z"
"149379","Crimson Invasion Theme Deck - ""Clanging Thunder"" [Kommo-o]","SM - Crimson Invasion","2071",31.97,"2026-08-18T12:17:02.637Z"
"276580","Crimson Invasion Sleeved Booster Pack Art Bundle [Set of 4]","SM - Crimson Invasion","2071",69.8,"2026-08-18T12:17:02.637Z"
"177874","Crimson Invasion Single Pack Blister [Golisopod]","SM - Crimson Invasion","2071",32.96,"2026-08-18T12:17:02.637Z"
"177875","Crimson Invasion Single Pack Blister [Dhelmise]","SM - Crimson Invasion","2071",33.96,"2026-08-18T12:17:02.637Z"
"153081","Crimson Invasion Prerelease Kit","SM - Crimson Invasion","2071",95.98,"2026-08-18T12:17:02.637Z"
"149377","Crimson Invasion Elite Trainer Box","SM - Crimson Invasion","2071",218.27,"2026-08-18T12:17:02.637Z"
"267039","Crimson Invasion Booster Pack Art Bundle [Set of 4]","SM - Crimson Invasion","2071",149.95,"2026-08-18T12:17:02.637Z"
"146996","Crimson Invasion Booster Pack","SM - Crimson Invasion","2071",18.81,"2026-08-18T12:17:02.637Z"
"146995","Crimson Invasion Booster Box","SM - Crimson Invasion","2071",660.94,"2026-08-18T12:17:02.637Z"
"177873","Crimson Invasion 3 Pack Blister [Lucario]","SM - Crimson Invasion","2071",54.7,"2026-08-18T12:17:02.637Z"
"177872","Crimson Invasion 3 Pack Blister [Decidueye]","SM - Crimson Invasion","2071",55.74,"2026-08-18T12:17:02.637Z"
"148412","Shining Legends Super-Premium Collection [Ho-Oh GX]","Shining Legends","2054",1280,"2026-08-18T12:17:02.662Z"
"149378","Shining Legends Special Collection: Zoroark GX","Shining Legends","2054",300,"2026-03-09T09:38:12.845Z"
"155062","Shining Legends Special Collection: Raichu GX","Shining Legends","2054",442.98,"2026-08-18T12:17:02.662Z"
"209439","Shining Legends Premium Powers Collection","Shining Legends","2054",999.99,"2026-08-18T12:17:02.662Z"
"154717","Shining Legends Pin Collection: Zoroark","Shining Legends","2054",380,"2026-08-18T12:17:02.662Z"
"145849","Shining Legends Pin Collection: Pikachu","Shining Legends","2054",309.46,"2026-08-18T12:17:02.662Z"
"145848","Shining Legends Pin Collection: Mewtwo","Shining Legends","2054",407.97,"2026-08-18T12:17:02.662Z"
"155596","Shining Legends Pin Collection: Marshadow","Shining Legends","2054",327.49,"2026-08-18T12:17:02.662Z"
"161257","Shining Legends Figure Collection: Shiny Darkrai GX","Shining Legends","2054",385.99,"2026-06-01T18:06:58.654Z"
"145847","Shining Legends Elite Trainer Box","Shining Legends","2054",957.54,"2026-08-18T12:17:02.662Z"
"152603","Shining Legends Collector Chest","Shining Legends","2054",684.99,"2026-08-18T12:17:02.662Z"
"600514","Shining Legends Collection: Shiny Darkrai GX","Shining Legends","2054",399.99,"2026-08-18T12:17:02.662Z"
"155880","Shining Legends Booster Pack","Shining Legends","2054",107.59,"2026-08-18T12:17:02.662Z"
"141243","Tsareena GX Box","SM - Burning Shadows","1957",145.99,"2026-08-18T12:17:02.702Z"
"148417","Team Skull Pin Collection","SM - Burning Shadows","1957",210,"2026-08-18T12:17:02.702Z"
"133775","Tapu Lele Pin Collection","SM - Burning Shadows","1957",48.59,"2026-02-22T05:03:28.453Z"
"148419","Mysterious Powers Tin [Necrozma GX]","SM - Burning Shadows","1957",126.74,"2026-08-18T12:17:02.702Z"
"148420","Mysterious Powers Tin [Marshadow GX]","SM - Burning Shadows","1957",99.9,"2026-07-24T21:43:18.744Z"
"148418","Mysterious Powers Tin [Ho-Oh GX]","SM - Burning Shadows","1957",115.71,"2026-08-18T12:17:02.702Z"
"218321","Lycanroc GX Challenge Box","SM - Burning Shadows","1957",80,"2026-06-28T04:40:15.759Z"
"153454","Kommo-o GX Box","SM - Burning Shadows","1957",121.98,"2026-08-18T12:17:02.702Z"
"133777","Burning Shadows Theme Deck - ""Rock Steady"" [Lycanroc]","SM - Burning Shadows","1957",13.28,"2026-08-18T12:17:02.702Z"
"133778","Burning Shadows Theme Deck - ""Luminous Frost"" [Alolan Ninetales]","SM - Burning Shadows","1957",21.17,"2026-08-18T12:17:02.702Z"
"276579","Burning Shadows Sleeved Booster Pack Art Bundle [Set of 4]","SM - Burning Shadows","1957",120,"2026-08-10T01:40:54.678Z"
"550677","Burning Shadows Sleeved Booster Pack","SM - Burning Shadows","1957",35.2,"2026-08-18T12:17:02.702Z"
"136598","Burning Shadows Single Pack Blister [Komala]","SM - Burning Shadows","1957",42,"2026-08-18T12:17:02.702Z"
"136597","Burning Shadows Single Pack Blister [Jangmo-o]","SM - Burning Shadows","1957",40,"2026-08-18T12:17:02.702Z"
"139888","Burning Shadows Prerelease Kit","SM - Burning Shadows","1957",299.97,"2026-08-18T12:17:02.702Z"
"133776","Burning Shadows Elite Trainer Box","SM - Burning Shadows","1957",322,"2026-08-18T12:17:02.702Z"
"267038","Burning Shadows Booster Pack Art Bundle [Set of 4]","SM - Burning Shadows","1957",132.48,"2026-08-18T12:17:02.702Z"
"133774","Burning Shadows Booster Pack","SM - Burning Shadows","1957",32.63,"2026-08-18T12:17:02.702Z"
"133773","Burning Shadows Booster Box","SM - Burning Shadows","1957",1228.66,"2026-08-18T12:17:02.702Z"
"136600","Burning Shadows 3 Pack Blister [Cosmog]","SM - Burning Shadows","1957",120,"2026-08-18T12:17:02.702Z"
"136599","Burning Shadows 3 Pack Blister [Alolan Meowth]","SM - Burning Shadows","1957",120,"2026-08-18T12:17:02.702Z"
"155504","Alolan Raichu Figure Collection","SM - Burning Shadows","1957",160.99,"2026-03-10T21:05:52.422Z"
"218320","Alolan Ninetales GX Challenge Box","SM - Burning Shadows","1957",97,"2026-08-18T12:17:02.702Z"
"137524","Umbreon GX Premium Collection","SM - Guardians Rising","1919",812.5,"2026-08-18T12:17:02.721Z"
"177870","Triple Effect Tin [Vaporeon]","SM - Guardians Rising","1919",245,"2026-08-08T07:08:55.390Z"
"177869","Triple Effect Tin [Jolteon]","SM - Guardians Rising","1919",300,"2026-08-18T12:17:02.721Z"
"177868","Triple Effect Tin [Flareon]","SM - Guardians Rising","1919",300,"2026-08-18T12:17:02.721Z"
"132237","Tapu Koko Pin Collection","SM - Guardians Rising","1919",73.5,"2026-08-18T12:17:02.721Z"
"131734","Tapu Koko Figure Collection","SM - Guardians Rising","1919",109,"2026-08-18T12:17:02.720Z"
"218327","Solgaleo GX Challenge Box","SM - Guardians Rising","1919",133.9,"2026-03-13T20:33:55.117Z"
"137872","Shiny Tapu Koko GX Box","SM - Guardians Rising","1919",120,"2026-06-06T03:56:46.472Z"
"133805","Primarina GX Premium Collection","SM - Guardians Rising","1919",337.99,"2026-08-18T12:17:02.720Z"
"133808","Mega Tyranitar EX Premium Collection","SM - Guardians Rising","1919",249.99,"2026-02-10T06:27:28.293Z"
"131693","Mega Powers Collection","SM - Guardians Rising","1919",1098.79,"2026-08-18T12:17:02.720Z"
"133812","Legendary Battle Decks [Lugia]","SM - Guardians Rising","1919",46.38,"2026-08-18T12:17:02.720Z"
"133811","Legendary Battle Decks [Ho-Oh]","SM - Guardians Rising","1919",38.83,"2026-08-18T12:17:02.720Z"
"131725","Island Guardians Tin [Tapu Koko GX]","SM - Guardians Rising","1919",175,"2026-08-18T12:17:02.720Z"
